age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
33,management,single,tertiary,False,201,True,False,cellular,19,nov,171,1,183,1,failure,False
39,housemaid,married,secondary,False,1444,False,False,cellular,19,nov,100,1,117,8,success,False
44,services,married,primary,False,1161,True,False,cellular,19,nov,402,1,184,5,failure,False
54,services,married,unknown,False,386,False,True,cellular,19,nov,74,1,152,1,success,False
59,housemaid,married,primary,False,935,True,False,cellular,19,nov,103,3,166,2,failure,False
45,management,single,secondary,False,142,False,True,cellular,19,nov,258,1,105,4,failure,False
37,blue-collar,married,secondary,False,1165,True,False,cellular,19,nov,62,3,190,4,success,False
33,technician,single,tertiary,False,149,True,False,cellular,19,nov,424,2,182,1,other,True
42,self-employed,married,secondary,False,3211,False,False,cellular,19,nov,87,2,111,1,failure,False
50,technician,married,secondary,False,3149,True,False,cellular,19,nov,69,1,190,1,other,False
41,housemaid,single,secondary,False,2184,False,False,cellular,19,nov,98,1,153,2,failure,False
40,unemployed,married,secondary,False,0,True,False,cellular,19,nov,332,1,183,1,failure,False
58,blue-collar,married,primary,False,630,True,False,cellular,19,nov,59,1,174,1,failure,False
43,management,married,tertiary,False,1993,False,False,cellular,19,nov,37,1,174,1,failure,False
58,blue-collar,married,secondary,False,590,False,True,cellular,19,nov,136,1,167,1,failure,False
51,blue-collar,married,primary,False,863,False,False,cellular,19,nov,169,1,189,2,other,False
54,self-employed,divorced,tertiary,False,1323,False,False,cellular,19,nov,83,1,152,4,failure,False
41,blue-collar,married,secondary,False,1011,True,False,cellular,19,nov,113,1,174,4,other,False
53,technician,married,secondary,False,2818,True,False,cellular,19,nov,131,1,126,7,failure,False
50,blue-collar,divorced,secondary,False,203,True,False,telephone,19,nov,265,1,127,4,other,False
48,blue-collar,married,secondary,False,-202,True,True,cellular,19,nov,565,1,112,4,failure,False
44,services,divorced,tertiary,False,2279,False,True,cellular,19,nov,105,1,146,1,failure,False
47,admin.,divorced,secondary,False,1939,True,False,cellular,19,nov,150,1,174,1,failure,False
39,management,married,secondary,False,763,False,False,cellular,19,nov,360,1,153,2,other,False
32,technician,married,tertiary,False,432,True,False,cellular,19,nov,164,2,195,1,other,False
45,blue-collar,married,secondary,False,2926,True,True,cellular,19,nov,482,3,120,2,failure,False
42,management,married,tertiary,False,783,True,False,cellular,19,nov,77,2,128,3,failure,False
59,retired,married,secondary,False,2291,False,True,cellular,19,nov,190,1,128,3,failure,False
40,technician,married,secondary,False,657,True,False,cellular,19,nov,178,1,112,2,failure,False
37,blue-collar,married,primary,False,253,True,False,cellular,19,nov,59,2,153,2,failure,False
55,retired,married,secondary,False,3948,False,False,cellular,19,nov,149,1,170,2,failure,False
46,unemployed,divorced,secondary,False,3354,True,False,cellular,19,nov,522,1,174,1,success,True
45,self-employed,married,secondary,False,830,False,False,cellular,19,nov,180,1,111,2,failure,False
33,self-employed,single,secondary,False,4,True,False,cellular,19,nov,136,2,180,2,failure,False
47,unemployed,married,secondary,False,351,True,True,cellular,19,nov,174,1,174,1,failure,False
35,blue-collar,married,secondary,False,86,False,False,cellular,19,nov,127,1,111,2,failure,False
38,technician,single,secondary,False,884,True,True,cellular,19,nov,295,1,111,2,failure,False
59,retired,married,primary,False,741,False,False,cellular,19,nov,194,2,152,2,failure,False
46,entrepreneur,single,tertiary,False,1410,True,False,cellular,19,nov,93,1,189,8,failure,False
38,blue-collar,married,primary,False,190,True,False,telephone,19,nov,623,1,175,1,other,True
52,self-employed,divorced,secondary,False,1291,True,False,cellular,19,nov,559,1,169,2,failure,False
35,admin.,married,secondary,False,3187,True,False,cellular,19,nov,171,2,183,1,failure,False
59,management,married,primary,False,2769,True,False,cellular,19,nov,104,1,131,2,failure,False
33,blue-collar,married,primary,False,3512,True,False,cellular,19,nov,251,1,183,2,failure,False
56,services,married,primary,False,444,True,False,cellular,19,nov,88,1,166,1,failure,False
40,admin.,married,secondary,False,67,False,True,cellular,19,nov,359,2,152,5,failure,False
37,blue-collar,married,primary,False,3574,True,False,cellular,19,nov,178,1,170,2,failure,False
36,admin.,single,tertiary,False,2622,False,False,cellular,19,nov,640,1,127,5,failure,False
50,management,married,secondary,False,2910,False,False,telephone,19,nov,433,1,113,1,failure,False
38,blue-collar,married,primary,False,2240,True,False,cellular,19,nov,551,1,183,1,failure,False
34,admin.,married,tertiary,False,899,True,False,telephone,19,nov,377,3,7,4,success,False
50,admin.,married,secondary,False,167,False,True,cellular,19,nov,47,1,133,1,failure,False
54,unknown,divorced,tertiary,False,2272,True,False,telephone,19,nov,88,1,189,1,failure,False
56,admin.,divorced,secondary,False,-429,False,True,cellular,19,nov,120,2,119,4,failure,False
40,blue-collar,married,secondary,False,1708,True,False,cellular,19,nov,382,2,174,1,other,False
53,blue-collar,single,secondary,False,2430,True,True,cellular,19,nov,73,2,145,3,failure,False
46,technician,divorced,secondary,False,111,True,False,cellular,19,nov,178,3,183,2,other,False
40,admin.,single,secondary,False,664,False,False,cellular,19,nov,188,2,121,2,success,False
50,management,married,tertiary,False,-470,True,False,cellular,19,nov,130,2,160,1,failure,False
30,management,married,tertiary,False,2451,True,False,cellular,19,nov,191,2,175,1,failure,False
54,retired,married,secondary,False,2626,False,False,cellular,19,nov,221,2,190,2,failure,False
47,blue-collar,married,secondary,False,3696,True,False,cellular,19,nov,635,3,170,2,failure,False
39,admin.,married,secondary,False,-982,True,True,cellular,19,nov,287,3,117,2,other,False
39,management,single,tertiary,False,633,False,False,cellular,19,nov,105,2,133,3,failure,False
39,blue-collar,married,secondary,False,747,True,True,cellular,19,nov,209,2,180,1,other,False
59,entrepreneur,married,primary,False,0,False,False,telephone,19,nov,207,2,153,1,failure,False
37,management,married,secondary,False,510,True,False,cellular,19,nov,67,2,90,6,failure,False
31,services,married,secondary,False,395,False,False,telephone,19,nov,196,3,117,3,failure,False
40,management,married,tertiary,False,3352,True,False,cellular,19,nov,639,2,27,1,success,True
37,housemaid,divorced,secondary,False,226,False,True,cellular,19,nov,380,2,167,3,other,False
35,management,married,tertiary,False,552,True,True,cellular,19,nov,314,2,124,1,failure,False
35,services,married,primary,False,31,False,True,cellular,19,nov,131,3,133,3,failure,False
46,self-employed,divorced,tertiary,False,926,True,False,cellular,19,nov,168,2,153,1,other,False
45,entrepreneur,married,tertiary,False,3689,True,False,cellular,19,nov,517,2,187,3,failure,False
44,blue-collar,single,primary,False,1593,True,False,cellular,19,nov,201,2,174,3,success,False
55,entrepreneur,married,tertiary,False,625,False,False,telephone,20,nov,88,2,147,4,failure,False
35,management,married,tertiary,False,867,True,False,cellular,20,nov,298,2,171,3,success,False
31,management,married,tertiary,False,1224,True,True,cellular,20,nov,75,2,119,2,success,False
30,technician,divorced,secondary,False,3100,True,False,cellular,20,nov,125,1,183,4,failure,False
32,technician,married,secondary,False,344,True,False,cellular,20,nov,179,1,197,1,failure,False
35,management,divorced,tertiary,False,146,False,False,cellular,20,nov,392,2,106,2,success,False
34,admin.,single,secondary,False,296,False,False,cellular,20,nov,68,1,136,4,failure,False
34,management,single,tertiary,False,673,True,True,cellular,20,nov,271,1,184,1,failure,False
30,management,married,tertiary,False,196,False,False,cellular,20,nov,68,1,101,4,other,False
41,blue-collar,married,primary,False,2562,True,False,cellular,20,nov,157,1,189,4,failure,False
41,management,single,tertiary,False,195,False,False,cellular,20,nov,125,1,167,2,failure,False
34,entrepreneur,married,secondary,False,3119,True,False,cellular,20,nov,505,1,183,4,failure,False
35,self-employed,single,tertiary,False,935,True,False,cellular,20,nov,71,1,176,2,failure,False
34,admin.,married,secondary,False,3185,True,False,cellular,20,nov,93,1,191,1,failure,False
46,blue-collar,married,primary,False,2558,True,False,telephone,20,nov,107,1,167,1,other,False
31,services,single,secondary,False,481,True,False,cellular,20,nov,106,2,183,2,failure,False
39,blue-collar,married,secondary,False,660,True,True,cellular,20,nov,180,1,185,2,failure,False
52,management,married,primary,True,57,True,True,cellular,20,nov,45,1,196,1,failure,False
42,blue-collar,married,secondary,False,3,True,False,telephone,20,nov,47,1,190,1,failure,False
40,technician,single,secondary,False,572,False,False,cellular,20,nov,67,1,91,2,failure,False
33,technician,married,secondary,False,3071,True,True,cellular,20,nov,46,2,122,1,failure,False
32,blue-collar,married,primary,False,187,False,False,cellular,20,nov,485,1,134,1,failure,False
32,blue-collar,married,primary,False,2085,True,True,cellular,20,nov,146,1,185,3,failure,False
39,technician,single,secondary,False,1104,False,False,cellular,20,nov,333,2,105,2,success,False
39,services,divorced,secondary,False,892,True,False,cellular,20,nov,34,1,171,1,failure,False
45,management,married,tertiary,False,96,True,False,cellular,20,nov,167,1,127,1,failure,False
55,blue-collar,married,unknown,False,2691,True,False,cellular,20,nov,278,1,104,2,other,False
32,management,single,tertiary,False,574,True,False,cellular,20,nov,171,1,127,2,failure,False
50,management,married,secondary,False,0,True,False,cellular,20,nov,152,1,190,1,failure,False
47,technician,married,secondary,False,1465,True,False,cellular,20,nov,26,1,190,2,failure,False
32,blue-collar,married,secondary,False,0,True,False,cellular,20,nov,189,1,170,1,other,False
37,entrepreneur,married,tertiary,False,264,True,True,cellular,20,nov,276,1,157,1,failure,False
38,self-employed,married,secondary,False,215,True,False,cellular,20,nov,70,1,167,1,failure,False
31,services,single,secondary,False,900,True,False,cellular,20,nov,321,2,190,4,other,False
38,blue-collar,married,primary,False,433,False,False,cellular,20,nov,81,2,136,3,failure,False
34,services,divorced,secondary,False,797,True,False,cellular,20,nov,88,1,126,1,failure,False
31,technician,married,secondary,False,450,False,True,cellular,20,nov,111,2,129,4,failure,False
52,entrepreneur,married,tertiary,False,1115,True,False,cellular,20,nov,69,1,164,2,failure,False
30,services,married,primary,False,1015,True,False,cellular,20,nov,24,1,113,8,failure,False
41,blue-collar,single,secondary,False,98,False,True,cellular,20,nov,180,1,122,6,failure,False
46,technician,married,tertiary,False,0,False,False,cellular,20,nov,531,1,167,1,failure,True
37,admin.,single,secondary,False,862,False,False,cellular,20,nov,85,1,122,2,failure,False
39,blue-collar,divorced,primary,False,1317,True,False,cellular,20,nov,543,1,170,4,other,True
32,unemployed,single,secondary,False,1249,True,False,cellular,20,nov,160,1,171,4,other,False
44,services,married,secondary,False,-230,True,True,cellular,20,nov,352,1,177,1,failure,False
36,unemployed,married,secondary,False,-872,True,True,cellular,20,nov,153,1,183,1,failure,False
50,blue-collar,married,primary,False,2590,True,False,telephone,20,nov,281,2,195,6,failure,False
32,blue-collar,single,secondary,False,3201,True,False,cellular,20,nov,98,1,178,5,failure,False
34,management,married,tertiary,False,273,True,False,cellular,20,nov,308,1,188,1,success,False
44,services,married,secondary,False,-289,False,True,cellular,20,nov,487,1,118,1,other,False
37,technician,single,secondary,False,-272,False,True,cellular,20,nov,104,3,139,6,failure,False
33,technician,divorced,secondary,False,557,True,False,cellular,20,nov,89,1,91,1,failure,False
53,blue-collar,married,secondary,False,3815,False,False,telephone,20,nov,75,2,149,3,failure,False
33,admin.,married,secondary,False,2711,False,False,cellular,20,nov,184,1,104,1,failure,False
38,services,divorced,primary,False,0,True,False,cellular,20,nov,250,1,155,2,failure,False
55,admin.,married,secondary,False,1102,True,False,cellular,20,nov,195,1,189,2,failure,False
51,technician,married,secondary,False,-153,False,False,cellular,20,nov,72,2,92,4,failure,False
37,entrepreneur,married,tertiary,False,836,True,False,cellular,20,nov,223,1,177,2,failure,False
37,technician,divorced,secondary,False,3068,True,True,cellular,20,nov,370,2,195,1,other,True
32,services,married,secondary,False,983,True,False,cellular,20,nov,500,2,133,1,failure,True
33,student,single,tertiary,False,3404,True,False,cellular,20,nov,105,2,171,3,failure,False
34,management,married,secondary,False,56,True,False,cellular,20,nov,311,3,183,1,failure,False
37,unemployed,married,secondary,False,2424,False,False,cellular,20,nov,633,2,156,2,other,False
59,retired,married,secondary,False,0,False,False,cellular,20,nov,363,2,100,6,other,False
31,technician,single,tertiary,False,438,True,False,cellular,20,nov,165,1,100,2,failure,False
44,blue-collar,married,secondary,False,3060,True,False,cellular,20,nov,113,1,189,2,failure,False
37,technician,married,secondary,False,1016,True,True,cellular,20,nov,195,3,8,1,failure,False
38,blue-collar,married,primary,False,3289,False,False,cellular,20,nov,340,2,164,2,failure,False
36,admin.,married,secondary,False,1954,True,True,cellular,20,nov,158,2,174,3,failure,False
52,services,divorced,secondary,False,1527,False,True,cellular,20,nov,276,1,122,1,other,False
50,technician,married,tertiary,False,3117,False,False,cellular,20,nov,44,2,164,1,failure,False
49,unemployed,married,tertiary,False,-471,True,False,cellular,20,nov,77,3,185,7,failure,False
31,admin.,married,secondary,False,3052,True,True,cellular,20,nov,115,2,177,2,failure,False
39,self-employed,married,secondary,False,31,True,False,cellular,20,nov,61,2,181,4,failure,False
37,blue-collar,divorced,secondary,False,33,True,False,cellular,20,nov,106,2,167,1,failure,False
41,management,married,tertiary,False,666,True,False,cellular,20,nov,106,3,183,3,failure,False
53,entrepreneur,married,secondary,False,111,True,False,cellular,20,nov,600,3,189,2,failure,False
